sent,cue,target,prob_cue,prob_target,prob_this,cosine_distance1,cosine_distance2,cosine_distance3,cosine_distance4,more
the blue color of this lamp is neat . this blue lamp 1 5,blue,lamp,0.18898862600326538,0.3074459731578827,0.21838751435279846,0.6409256320733291,0.46741678594396663,0.4673028697188084,0.486334603279829
the blue hat near this lamp is neat . this blue lamp 1 5,blue,lamp,0.13975629210472107,0.9253948330879211,0.603095531463623,0.5092703568247648,0.43007605637495333,0.45473271207167554,0.4480549002496096
the green shade of this lamp is lovely . this green lamp 1 5,green,lamp,0.22772295773029327,0.7518244385719299,0.46917805075645447,0.6041670567714251,0.490608465213042,0.4987865652029331,0.5127190615122135
the green hat near this lamp is lovely . this green lamp 1 5,green,lamp,0.37423720955848694,0.9470930695533752,0.39085498452186584,0.519623205352288,0.4302832377859606,0.48900432540820193,0.4868150456593587
the black tone of this lamp is pretty . this black lamp 1 5,black,lamp,0.7283219695091248,0.6660674214363098,0.18051917850971222,0.5410780482567273,0.5004949202904334,0.48927588245043385,0.4787897370182551
the black hat near this lamp is pretty . this black lamp 1 5,black,lamp,0.3643694221973419,0.7580279111862183,0.26150086522102356,0.5380298724541297,0.45513895411904043,0.48996321914287716,0.45335784611793667
the blue tone of this lamp is nice . this blue lamp 1 5,blue,lamp,0.19135083258152008,0.5817782282829285,0.04694195091724396,0.5697417626014123,0.4810507283187829,0.4676158514160376,0.48576038588698095
the blue hat above this lamp is nice . this blue lamp 1 5,blue,lamp,0.3417767882347107,0.8168052434921265,0.2533230483531952,0.5102079848830516,0.4538044814880078,0.45861993443507415,0.4540069054525632
the red tone of this lamp is lovely . this red lamp 1 5,red,lamp,0.2805732786655426,0.9333720803260803,0.2773866057395935,0.5671571304018681,0.49822691082954407,0.48699681002360123,0.4999962099469625
the red hat above this lamp is lovely . this red lamp 1 5,red,lamp,0.36854925751686096,0.8954429626464844,0.3637337386608124,0.5545936989096495,0.4788469566175571,0.4907375264626283,0.49065709056762546
the color of these red lamps is lovely . these red lamps 4 5,red,lamps,0.02307235263288021,0.00031407459755428135,0.004461970645934343,0.5796130302433784
"this picture ' s hats are red , lamps yellow , and pens white . these red lamps 4 6",red,lamps,0.09950567036867142,0.0038819715846329927,0.07617736607789993,0.431132730956261,0.4252632518227284
the black tin t of this lamp is st yl ish . this black lamp 1 5,black,lamp,0.8000224232673645,0.9254327416419983,0.577975869178772,0.566805002781061,0.4849280846806673,0.4877312544446725,0.4527200609445572
the black hat above this lamp is st yl ish . this black lamp 1 5,black,lamp,0.7361327409744263,0.9598317742347717,0.6526932120323181,0.5319984532319583,0.4816383318259166,0.4977307657782848,0.4502633769924824
the yellow hue of this lamp is pretty . this yellow lamp 1 5,yellow,lamp,0.3585163950920105,0.47873449325561523,0.39748290181159973,0.63307551581126,0.47581310169054913,0.4888988704635547,0.5233811002511245
the yellow hat above this lamp is pretty . this yellow lamp 1 5,yellow,lamp,0.5593181252479553,0.866570234298706,0.5369075536727905,0.5333792773576883,0.4462499082661592,0.48458406042594176,0.4796526890534621
the green shade of this lamp is pretty . this green lamp 1 5,green,lamp,0.22529897093772888,0.5674615502357483,0.42634060978889465,0.5898928539111064,0.4791369220385185,0.48441862945373243,0.4991658226801799
the green hat below this lamp is pretty . this green lamp 1 5,green,lamp,0.2453504055738449,0.7332636713981628,0.6039459109306335,0.4923555739223957,0.4515749064202492,0.4783696921972128,0.4644557822209138
