sent,cue,target,prob_cue,prob_target,prob_this,cosine_distance1_layer1,cosine_distance1_layer2,cosine_distance1_layer3,cosine_distance4_layer4,more
the blue color of this lamp is neat . this blue lamp 1 5,Ġblue,Ġlamp,0.002659897319972515,0.00030882778810337186,0.00016582722309976816,0.7658988237380981,0.8239659667015076,0.792587161064148,0.7777149677276611,0.7558943629264832,0.7541842460632324,0.7542296051979065,0.7765552401542664,0.7924731373786926,0.8111816048622131,0.8242075443267822,0.9009428024291992,0.9970184564590454,0.7011376619338989,0.765217661857605,0.7116875648498535,0.7029262185096741,0.6785753965377808,0.6655505299568176,0.6551175117492676,0.6662934422492981,0.6976683139801025,0.7450624108314514,0.775391697883606,0.8919852375984192,0.9678434133529663,0.6804225444793701,0.7288585305213928,0.6710658669471741,0.6497851014137268,0.6246681809425354,0.6222835183143616,0.6283227801322937,0.6485617756843567,0.6837913393974304,0.7472527027130127,0.7909443974494934,0.9100136756896973,0.9679675102233887,0.5916669964790344,0.6351109743118286,0.6197330355644226,0.6047411561012268,0.5778149366378784,0.5931082963943481,0.5959805250167847,0.6111986637115479,0.6435231566429138,0.6952717304229736,0.7280128598213196,0.8365002870559692,0.9911007285118103
the blue hat near this lamp is neat . this blue lamp 1 5,Ġblue,Ġlamp,0.0020161436405032873,0.0006642755470238626,0.000119517368148081,0.7022051215171814,0.7098293900489807,0.674697756767273,0.6592584848403931,0.6533278226852417,0.6650992035865784,0.6733556985855103,0.7060031890869141,0.7379023432731628,0.7712772488594055,0.790444552898407,0.8935555219650269,0.9950141310691833,0.6873117089271545,0.7377253770828247,0.6475271582603455,0.6576272249221802,0.6349579691886902,0.6537076234817505,0.6539923548698425,0.6450716853141785,0.6593606472015381,0.6878808736801147,0.717427134513855,0.862267017364502,0.9896706342697144,0.6804225444793701,0.737236499786377,0.6697180867195129,0.6502215266227722,0.6139345169067383,0.6120659112930298,0.612331211566925,0.6253945827484131,0.6533136963844299,0.7200696468353271,0.767569899559021,0.8964254260063171,0.9687030911445618,0.5916669964790344,0.6393412351608276,0.607845664024353,0.6000370979309082,0.5752350687980652,0.5854924917221069,0.5812309980392456,0.5968580842018127,0.6331416964530945,0.6835010647773743,0.7155948877334595,0.8271673917770386,0.9896894097328186
the green shade of this lamp is lovely . this green lamp 1 5,Ġgreen,Ġlamp,0.005133515223860741,0.0003543488564901054,0.00015293083561118692,0.7013968229293823,0.7528786063194275,0.7363308668136597,0.731438398361206,0.7223126292228699,0.7250333428382874,0.7315842509269714,0.7429861426353455,0.7718594074249268,0.7923057675361633,0.8095691800117493,0.8950488567352295,0.9918452501296997,0.6961908340454102,0.766949474811554,0.7023840546607971,0.6958020329475403,0.6589463949203491,0.6452181935310364,0.61396324634552,0.5930579304695129,0.6283403635025024,0.6945085525512695,0.7504405379295349,0.8701186180114746,0.9631112813949585,0.6701391339302063,0.7221564650535583,0.65227210521698,0.6395177245140076,0.6196874380111694,0.6076145172119141,0.6098059415817261,0.6176943182945251,0.6568728685379028,0.7247029542922974,0.7759055495262146,0.9039039611816406,0.9695136547088623,0.5955787897109985,0.6598598957061768,0.6436315774917603,0.6369979977607727,0.614901602268219,0.6245478987693787,0.6283601522445679,0.6379860043525696,0.6608612537384033,0.7079052329063416,0.7420761585235596,0.8469246625900269,0.9910926222801208
the green hat near this lamp is lovely . this green lamp 1 5,Ġgreen,Ġlamp,0.004100975580513477,0.0010950323194265366,9.964830678654835e-05,0.6832541823387146,0.6939457654953003,0.6546632051467896,0.6333499550819397,0.6361777186393738,0.6461129188537598,0.648855447769165,0.6797725558280945,0.709673285484314,0.7494009733200073,0.7742009162902832,0.8944263458251953,0.9955164790153503,0.6879087090492249,0.7261091470718384,0.6344103813171387,0.6425347924232483,0.623930037021637,0.6307621598243713,0.63299560546875,0.6271467208862305,0.6437305212020874,0.6771911382675171,0.7217937111854553,0.8661373853683472,0.9859985113143921,0.6701391339302063,0.7283656001091003,0.6466968059539795,0.6316738128662109,0.602117657661438,0.5908620357513428,0.5890471339225769,0.6001147031784058,0.6297324895858765,0.702404797077179,0.7565065622329712,0.8953815698623657,0.9628055095672607,0.5955787897109985,0.6595484614372253,0.6288173794746399,0.6248266696929932,0.6061553955078125,0.6125491261482239,0.6129139065742493,0.6263548135757446,0.6521651744842529,0.6980586647987366,0.7320590615272522,0.8425925970077515,0.9903940558433533
the black tone of this lamp is pretty . this black lamp 1 5,Ġblack,Ġlamp,0.0045844921842217445,0.00038298493018373847,0.00019181679817847908,0.681229829788208,0.7498115301132202,0.7081472277641296,0.7009036540985107,0.6728928089141846,0.6951767206192017,0.706903338432312,0.7191614508628845,0.7380221486091614,0.752077579498291,0.7785477638244629,0.874681830406189,0.9942510724067688,0.7172948718070984,0.7831329703330994,0.7133034467697144,0.6957067847251892,0.6499050855636597,0.6486479640007019,0.6363173127174377,0.6444847583770752,0.6533041596412659,0.7009257674217224,0.7531512379646301,0.8756582736968994,0.9756632447242737,0.6881150603294373,0.7463598251342773,0.6747821569442749,0.6452530026435852,0.6095934510231018,0.6153931617736816,0.6256957650184631,0.6440019607543945,0.6644369959831238,0.7111582159996033,0.771973729133606,0.8989810347557068,0.9694335460662842,0.5871865749359131,0.6478979587554932,0.6237714290618896,0.603173553943634,0.560617208480835,0.5896899700164795,0.6006413102149963,0.6222296953201294,0.6447893381118774,0.6807481646537781,0.7230493426322937,0.8335567116737366,0.9916306734085083
the black hat near this lamp is pretty . this black lamp 1 5,Ġblack,Ġlamp,0.00035510529414750636,0.0012448455672711134,0.00012226450780872256,0.6751634478569031,0.6960550546646118,0.6458731889724731,0.6192914843559265,0.5945534706115723,0.6097127795219421,0.6224846839904785,0.6557600498199463,0.6893409490585327,0.7285511493682861,0.7602216005325317,0.880492627620697,0.9954141974449158,0.679071307182312,0.7383619546890259,0.6366298198699951,0.6279993057250977,0.5885645747184753,0.6202954649925232,0.6262216567993164,0.6236668229103088,0.6332373023033142,0.6654985547065735,0.7183098793029785,0.8589315414428711,0.9893774390220642,0.6881150603294373,0.7544594407081604,0.6714809536933899,0.6404160261154175,0.5964805483818054,0.6061309576034546,0.6036447882652283,0.6207898259162903,0.6419036388397217,0.698971152305603,0.7645602226257324,0.8945038914680481,0.9670507311820984,0.5871865749359131,0.6487302780151367,0.6107867956161499,0.5874757170677185,0.5472632050514221,0.5674059987068176,0.5739069581031799,0.6036283373832703,0.6296094655990601,0.6689911484718323,0.7108668684959412,0.8234624862670898,0.9904996156692505
the blue tone of this lamp is nice . this blue lamp 1 5,Ġblue,Ġlamp,0.002894278150051832,0.000280299544101581,0.00016880600014701486,0.6986942887306213,0.7606350779533386,0.7293674349784851,0.7255995869636536,0.7056341171264648,0.7177059650421143,0.7252283692359924,0.739861011505127,0.7690513134002686,0.7926108837127686,0.8105471730232239,0.8934652805328369,0.9958447217941284,0.7011376619338989,0.7578626275062561,0.7030307650566101,0.6995362639427185,0.6647363901138306,0.6533647775650024,0.6345980763435364,0.6383187174797058,0.6585240364074707,0.713747501373291,0.75165855884552,0.8744046688079834,0.9769834876060486,0.6804225444793701,0.7278069853782654,0.6718515157699585,0.6526597142219543,0.6217232346534729,0.6157139539718628,0.6266916990280151,0.641168475151062,0.6746817231178284,0.7354303598403931,0.7810658812522888,0.9031055569648743,0.9705723524093628,0.5916669964790344,0.6378628015518188,0.6193320155143738,0.6115210652351379,0.5835486054420471,0.6012447476387024,0.6012978553771973,0.6134423017501831,0.6450963020324707,0.6955827474594116,0.7270837426185608,0.836094081401825,0.9910176396369934
the blue hat above this lamp is nice . this blue lamp 1 5,Ġblue,Ġlamp,0.0023876759223639965,0.0005459861131384969,0.00010852297418750823,0.7022051215171814,0.7098293900489807,0.674697756767273,0.6592584848403931,0.6533278226852417,0.6650992035865784,0.6733556985855103,0.7060031890869141,0.7379023432731628,0.7712772488594055,0.790444552898407,0.8935555219650269,0.9950141310691833,0.6677561402320862,0.740355908870697,0.6723575592041016,0.6428080797195435,0.6389912366867065,0.6483955383300781,0.6643272638320923,0.6681195497512817,0.6893553137779236,0.7237849831581116,0.7374657988548279,0.8615036010742188,0.9891201853752136,0.6804225444793701,0.7329555749893188,0.6703355312347412,0.6469581723213196,0.6182069778442383,0.608900249004364,0.6013068556785583,0.6196622848510742,0.6395930647850037,0.7119203209877014,0.7539597153663635,0.8939253687858582,0.9708475470542908,0.5916669964790344,0.6351959109306335,0.6064813733100891,0.5993912816047668,0.5763676166534424,0.5903708934783936,0.5921815633773804,0.6078678965568542,0.6405611634254456,0.6901257634162903,0.7214570641517639,0.8289390802383423,0.9910885691642761
the red tone of this lamp is lovely . this red lamp 1 5,Ġred,Ġlamp,0.0023477114737033844,0.0004497183545026928,0.00018166650261264294,0.6945003271102905,0.7345004081726074,0.6928579807281494,0.6856576204299927,0.675079882144928,0.6879311800003052,0.7034090757369995,0.7201820611953735,0.7482497096061707,0.7694717049598694,0.7894362211227417,0.8877189755439758,0.9928510189056396,0.7200307846069336,0.7616812586784363,0.7004563808441162,0.6933030486106873,0.6581887006759644,0.6467416882514954,0.6350136399269104,0.6379698514938354,0.6498086452484131,0.6957061886787415,0.7396788597106934,0.8713982105255127,0.970336377620697,0.6922845840454102,0.734939694404602,0.6710367202758789,0.643467128276825,0.6172060370445251,0.6063939929008484,0.6160764098167419,0.6282380223274231,0.6592704057693481,0.7101911306381226,0.7597114443778992,0.8938534259796143,0.9655951261520386,0.6063754558563232,0.6560699939727783,0.6285116076469421,0.6270149946212769,0.6076989769935608,0.6174757480621338,0.62022864818573,0.6287465691566467,0.6545527577400208,0.6919817328453064,0.7213369011878967,0.8426358103752136,0.9937567114830017
the red hat above this lamp is lovely . this red lamp 1 5,Ġred,Ġlamp,0.0009205874521285295,0.0008366883848793805,0.00012447622430045158,0.6905942559242249,0.6727721691131592,0.6375635862350464,0.5940154790878296,0.5905500054359436,0.611392080783844,0.6265776753425598,0.6723158955574036,0.7020403742790222,0.7371151447296143,0.7599649429321289,0.8843555450439453,0.9949982762336731,0.6605402231216431,0.7109570503234863,0.6371587514877319,0.6091809868812561,0.604761004447937,0.6135238409042358,0.6313340663909912,0.6339946389198303,0.6617103815078735,0.693932294845581,0.7163175940513611,0.8535662889480591,0.9870814085006714,0.6922845840454102,0.7387923002243042,0.6676375865936279,0.6399981379508972,0.6136518120765686,0.6029939651489258,0.5955384969711304,0.6111577153205872,0.6324525475502014,0.6955939531326294,0.7387948632240295,0.8867759704589844,0.9654472470283508,0.6063754558563232,0.653333306312561,0.6167359948158264,0.6131370067596436,0.6001347303390503,0.6083306074142456,0.6144548654556274,0.627784788608551,0.6503905057907104,0.6892005801200867,0.7178800106048584,0.8354626297950745,0.9941638112068176
